date,预测平均值:GDP:累计同比,预测平均值:工业增加值:当月同比,预测平均值:CPI:当月同比,预测平均值:PPI:当月同比,预测平均值:固定资产投资:累计同比,预测平均值:社会消费品零售总额:当月同比,预测平均值:出口金额:当月同比,预测平均值:进口金额:当月同比,预测平均值:贸易差额:当月值,预测平均值:M2:同比,预测平均值:人民币贷款:同比,预测平均值:人民币贷款:当月新增,预测平均值:1年期存款利率,预测平均值:1年期贷款利率,CPI:当月同比,RPI:当月同比,PPI:全部工业品:当月同比,CGPI:当月同比,M1:同比,M2:同比,人民币存款准备金率:大型存款类金融机构(月),人民币存款准备金率:中小型存款类金融机构(月),官方储备资产:外汇储备,宏观经济景气指数:预警指数,宏观经济景气指数:一致指数,宏观经济景气指数:先行指数,宏观经济景气指数:滞后指数,消费者信心指数(月),消费者满意指数(月),消费者预期指数(月),全国居民收入基尼系数
2004/3/31,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3,1.7,4,108.34,20.1,19.1,7,7,"4,398.22",125.3,102.64,102.38,99.12,111.3,114.5,108.4,0.473
2004/4/1,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/2,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/5,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/6,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/7,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/8,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/9,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/12,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/13,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/14,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/15,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/16,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/19,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/20,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/21,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/22,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/23,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/26,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/27,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/28,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/29,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/4/30,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,3.8,2.6,5,109.26,20,19.1,7.5,7.5,"4,490.17",114.7,102.51,102.33,99.41,110.8,114.3,107.8,0.473
2004/5/10,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/5/11,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/5/12,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/5/13,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/5/14,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/5/17,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/5/18,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/5/19,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/5/20,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/5/21,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/5/24,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/5/25,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/5/26,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/5/27,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/5/28,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/5/31,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,4.4,3.3,5.7,109.44,18.6,17.5,7.5,7.5,"4,585.60",112,102.21,101.65,99.43,108,112,104,0.473
2004/6/1,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/2,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/3,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/4,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/7,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/8,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/9,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/10,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/11,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/14,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/15,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/16,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/17,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/18,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/21,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/22,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/23,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/24,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/25,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/28,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/29,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/6/30,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5,4.1,6.4,109.28,16.2,16.2,7.5,7.5,"4,706.39",112,101.86,101.08,99.27,105.1,109.6,102.2,0.473
2004/7/1,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/2,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/5,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/6,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/7,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/8,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/9,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/12,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/13,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/14,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/15,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/16,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/19,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/20,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/21,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/22,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/23,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/26,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/27,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/28,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/29,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/7/30,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.4,109.35,15,15.3,7.5,7.5,"4,829.82",105.3,101.52,100.83,99.08,106.3,110.6,103.6,0.473
2004/8/2,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/3,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/4,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/5,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/6,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/9,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/10,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/11,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/12,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/13,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/16,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/17,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/18,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/19,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/20,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/23,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/24,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/25,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/26,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/27,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/30,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/8/31,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.3,4.4,6.8,109.48,15.14,13.63,7.5,7.5,"4,961.69",97.3,101.21,100.87,99.1,105.9,110.3,103,0.473
2004/9/1,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.2,4.3,7.9,109.62,13.7,13.94,7.5,7.5,"5,145.38",97.3,101.11,100.7,98.74,106.5,110.8,103.8,0.473
2004/9/2,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.2,4.3,7.9,109.62,13.7,13.94,7.5,7.5,"5,145.38",97.3,101.11,100.7,98.74,106.5,110.8,103.8,0.473
2004/9/3,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.2,4.3,7.9,109.62,13.7,13.94,7.5,7.5,"5,145.38",97.3,101.11,100.7,98.74,106.5,110.8,103.8,0.473
2004/9/6,10.2,16.5,6.18,7.5,25,21,19,19,205,18.42,13.8,"6,437.63",2.33,5.33,5.2,4.3,7.9,109.62,13.7,13.94,7.5,7.5,"5,145.38",97.3,101.11,100.7,98.74,106.5,110.8,103.8,0.473
